"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,pentan-1-ol,,,Solubility: 10.2 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,i-Amyl alcohol,,,Solubility: 10.97 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,propan-1-ol,,,Solubility: 11.13 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,"ethanol, water",ethanol (90 weight percent); water (10 weight percent),,Solubility: 11.4372 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,butan-1-ol,,,Solubility: 11.53 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,ethanol,,,Solubility: 11.79 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,isopropyl alcohol,,,Solubility: 12.02 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,pentan-1-ol,,,Solubility: 12.31 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,"ethanol, water",ethanol (80 weight percent); water (20 weight percent),,Solubility: 12.96654 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,i-Amyl alcohol,,,Solubility: 13.2 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,ethyl acetate,,,Solubility: 13.2 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,propan-1-ol,,,Solubility: 13.32 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,butan-1-ol,,,Solubility: 13.54 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,ethanol,,,Solubility: 13.61 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,"ethanol, water",ethanol (90 weight percent); water (10 weight percent),,Solubility: 13.821 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,isopropyl alcohol,,,Solubility: 14.21 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,ethyl acetate,,,Solubility: 14.31 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,pentan-1-ol,,,Solubility: 14.85 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,ethyl acetate,,,Solubility: 15.42 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,butan-1-ol,,,Solubility: 15.8 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,i-Amyl alcohol,,,Solubility: 16.05 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,acetone,,,Solubility: 16.31 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,acetone,,,Solubility: 16.59 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,ethanol,,,Solubility: 16.6 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,propan-1-ol,,,Solubility: 16.73 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,ethyl acetate,,,Solubility: 16.93 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,isopropyl alcohol,,,Solubility: 16.96 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,"ethanol, water",ethanol (90 weight percent); water (10 weight percent),,Solubility: 17.1424 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,acetone,,,Solubility: 17.18 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,pentan-1-ol,,,Solubility: 17.48 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,acetone,,,Solubility: 18.05 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,ethyl acetate,,,Solubility: 18.61 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,i-Amyl alcohol,,,Solubility: 18.65 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,acetone,,,Solubility: 19.13 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,butan-1-ol,,,Solubility: 19.2 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,propan-1-ol,,,Solubility: 19.76 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,"ethanol, water",ethanol (60 weight percent); water (40 weight percent),,Solubility: 2.3428 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,49.99,"ethanol, water",ethanol (50 weight percent); water (50 weight percent),,Solubility: 2.361 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,"ethanol, water",ethanol (70 weight percent); water (30 weight percent),,Solubility: 2.9836 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,ethanol,,,Solubility: 20 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,pentan-1-ol,,,Solubility: 20.37 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,isopropyl alcohol,,,Solubility: 20.61 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,acetone,,,Solubility: 20.80 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,ethyl acetate,,,Solubility: 20.81 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,tetrahydrofuran,,,Solubility: 26.76 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,19.99,tetrahydrofuran,,,Solubility: 27.60 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,29.99,tetrahydrofuran,,,Solubility: 28.85 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,"ethanol, water",ethanol (60 weight percent); water (40 weight percent),,Solubility: 3.10188 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,59.99,"ethanol, water",ethanol (50 weight percent); water (50 weight percent),,Solubility: 3.5846 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,9.99,"ethanol, water",ethanol (80 weight percent); water (20 weight percent),,Solubility: 3.6343 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
,in solution,39.99,tetrahydrofuran,,,Solubility: 30.09 molpercent,"Chen, Jianxin;?Ge, Yueyue;?Pu, Yunping;?He, Ningfang;?Xi, Ya[Journal of Chemical and Engineering Data,?2017, vol. 62, # 1, p. 292 - 302]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
