"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
1115.53,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1119.2,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1152.63,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1154.46,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1201.59,in pure solvent,40,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1212.62,in pure solvent,40,"H2O, KBr",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1258.08,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1261.76,in pure solvent,40,"H2O, KI",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1264.43,in pure solvent,40,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1313.56,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1313.56,in pure solvent,40,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1350.5,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1409.66,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1433.72,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1578.95,in pure solvent,40,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1769.8,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
1778.16,in pure solvent,25,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
2159.19,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
2668.91,in pure solvent,40,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
3026.54,in pure solvent,35,"H2O, various solvent(s)",,,,"Sugunan, S.[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1984, vol. 23, # 9, p. 763 - 765]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,,,,,,"Yalkowsky;?Valvani[Journal of Pharmaceutical Sciences,?1980, vol. 69, # 8, p. 912 - 922]"
,,,,,,,Full Text
,,,,,,,Cited 522 timesDetailsAbstract
,,,,,,,"Collett[Journal of Physical Chemistry,?1930, vol. 34, p. 1838,1840]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Sykes;?Robertson[Journal of the American Chemical Society,?1933, vol. 55, p. 2621,2622]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Miyake[1931, vol. 6, p. 1,61-66]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Tomida et al.[Chemical and pharmaceutical bulletin,?1978, vol. 26, p. 2832,2834]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in MeCN u. DMF,"Chantooni Jr.;?Kolthoff[Journal of Physical Chemistry,?1973, vol. 77, p. 527,531]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Loeslichkeit in definierten W./A.-Gemischen,"Thuaire[Bulletin de la Societe Chimique de France,?1971, p. 3815]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in wss. Br,"Wan[Journal of Pharmaceutical Sciences,?1966, vol. 55, p. 1395,1397]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,"in 0.005 n wss. HCl, in HCl-haltigen wss. Lsgn. v. Coffein bei 15grad","Dornbrow;?Jan[Journal of Pharmacy and Pharmacology,?1965, vol. 17, p. S129,S130]"
,,,,,,,Full Text
,,,,,,,Details
,,,aq. ethanol,,,,"Nicolescu;?Klang[1939, vol. <2> 1, p. 146 - 174]"
,,,,,,,Full Text
,,,,,,,Details
,,,glycerol / H2O,,,,"Nicolescu;?Klang[1939, vol. <2> 1, p. 146 - 174]"
,,,,,,,Full Text
,,,,,,,Details
499.688,in solution,25,methanol,,,,"Kolthoff;?Lingane;?Larson[Journal of the American Chemical Society,?1938, vol. 60, p. 2512,2514]"
,,,,,,,Full Text
,,,,,,,Details
7.25,in solution,25,H2O,,,,"Hammett;?Chapman[Journal of the American Chemical Society,?1934, vol. 56, p. 1282,1283]"
,,,,,,,Full Text
,,,,,,,Details
9.61,in solution,32,H2O,,,,"Brintzinger;?Beier[Kolloid-Zeitschrift,?1933, vol. 64, p. 160,169]"
,,,,,,,Full Text
,,,,,,,Details
21.4,in solution,50,H2O,,,,"Sykes;?Robertson[Journal of the American Chemical Society,?1933, vol. 55, p. 2621,2622]"
,,,,,,,Full Text
,,,,,,,Details
2.106,in solution,20,benzene,,,,"Berger[Recueil des Travaux Chimiques des Pays-Bas,?1931, vol. 50, p. 377,379]"
,,,,,,,Full Text
,,,,,,,Details
426.155,in solution,20,acetone,,,,"Berger[Recueil des Travaux Chimiques des Pays-Bas,?1931, vol. 50, p. 377,379]"
,,,,,,,Full Text
,,,,,,,Details
6.55,in solution,18,H2O,,,,"Drucker[Monatshefte fur Chemie,?1929, vol. 53/54, p. 63]"
,,,,,,,Full Text
,,,,,,,Details
7.2,in solution,25,H2O,,,,"Drucker[Monatshefte fur Chemie,?1929, vol. 53/54, p. 63]"
,,,,,,,Full Text
,,,,,,,Details
,,20,CHCl3,,,100 g solvent dissolves. 1.09 g Substance.,"Baker;?Ingold[Journal of the Chemical Society,?1926, p. 2467]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Challenger;?Peters[Journal of the Chemical Society,?1929, p. 2616]"
,,,,,,,Full Text
,,,,,,,Details
2.757,in solution,25,benzene,,,,"v. Szyszkowski[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1928, vol. 131, p. 180]"
,,,,,,,Full Text
,,,,,,,Details
41.529,in solution,25,glycerol,,,,"Kailan;?Lipkin[Monatshefte fur Chemie,?1927, vol. 48, p. 503]"
,,,,,,,Full Text
,,,,,,,Details
469.606,in pure solvent,25,ethanol,,,,"Bjerrum;?Larsson[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1927, vol. 127, p. 365]"
,,,,,,,Full Text
,,,,,,,Details
7.353,in solution,25,H2O,,,,"Larsson[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1927, vol. 127, p. 244]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Bjerrum;?Larsson[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1927, vol. 127, p. 365]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Roerdam;?zit. bei Randall;?Failey[Journal of the American Chemical Society,?1927, vol. 49, p. 2679]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,insol. in SO2;,"Carli, F. de[Gazzetta Chimica Italiana,?1927, vol. 57, p. 347 - 355]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: S: MVol.B1, 140, page 304 - 306]"
,,,,,,,Full Text
,,,,,,,Details
,,30.5,benzene,,,100 g solvent dissolves. 0.35 g Substance.,"Cohen;?Miyake[Verslag van de Gewone Vergadering van de Afdeling Natuurkunde, Koninklijke Nederlandse Akademie van Wetenschappen, vol. 34, p. 937][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 1757]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Cohen;?Miyake[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1926, vol. 119, p. 248,249, 250][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 1757]"
,,,,,,,Full Text
,,,,,,,Details
,,25,H2O,,,100 g solvent dissolves. 0.75 g Substance.,"Yajnik;?Jain;?Nath[Journal of the Indian Chemical Society,?1925, vol. 2, p. 117][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 569]"
,,,,,,,Full Text
,,,,,,,Details
,,35,H2O,,,100 g solvent dissolves. 1.30 g Substance.,"Yajnik;?Jain;?Nath[Journal of the Indian Chemical Society,?1925, vol. 2, p. 117][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 569]"
,,,,,,,Full Text
,,,,,,,Details
,,42,H2O,,,100 g solvent dissolves. 2.28 g Substance.,"Yajnik;?Jain;?Nath[Journal of the Indian Chemical Society,?1925, vol. 2, p. 117][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 569]"
,,,,,,,Full Text
,,,,,,,Details
,,49.5,H2O,,,100 g solvent dissolves. 1.85 g Substance.,"Sidgwick;?Ewbank[Journal of the Chemical Society,?1921, vol. 119, p. 983,988]"
,,,,,,,Full Text
,,,,,,,Details
,,110.4,H2O,,,100 g solvent dissolves. 90.38 g Substance.,"Sidgwick;?Ewbank[Journal of the Chemical Society,?1921, vol. 119, p. 983,988]"
,,,,,,,Full Text
,,,,,,,Details
,,63,benzene,,,100 g solvent dissolves. 2.10 g Substance.,"Sidgwick;?Ewbank[Journal of the Chemical Society,?1921, vol. 119, p. 983,988]"
,,,,,,,Full Text
,,,,,,,Details
,,128.3,benzene,,,100 g solvent dissolves. 81.0 g Substance.,"Sidgwick;?Ewbank[Journal of the Chemical Society,?1921, vol. 119, p. 983,988]"
,,,,,,,Full Text
,,,,,,,Details
,,69,H2O,,,100 g solvent dissolves. 5 g Substance.,"Flaschner;?Rankin[Monatshefte fur Chemie,?1910, vol. 31, p. 43]"
,,,,,,,Full Text
,,,,,,,Details
,,25,H2O,,,100 g solvent dissolves. 0.73156 g Substance.,"Hoffmann;?Langbeck[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1905, vol. 51, p. 410]"
,,,,,,,Full Text
,,,,,,,Details
,,35,H2O,,,100 g solvent dissolves. 1.0537 g Substance.,"Hoffmann;?Langbeck[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1905, vol. 51, p. 410]"
,,,,,,,Full Text
,,,,,,,Details
,,20,H2O,,,100 g solvent dissolves. 0.6543 g Substance.,"Goldschmidt,H.[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1898, vol. 25, p. 94]"
,,,,,,,Full Text
,,,,,,,Details
,,25,H2O,,,100 g solvent dissolves. 0.7788 g Substance.,"Goldschmidt,H.[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1898, vol. 25, p. 94]"
,,,,,,,Full Text
,,,,,,,Details
,,30,H2O,,,100 g solvent dissolves. 0.9215 g Substance.,"Goldschmidt,H.[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1898, vol. 25, p. 94]"
,,,,,,,Full Text
,,,,,,,Details
,,15,H2O,,,100 g solvent dissolves. 0.625 g Substance.,"Holleman[Recueil des Travaux Chimiques des Pays-Bas,?1898, vol. 17, p. 249,257]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CHCl3,,,100 g solvent dissolves. 1.06 g Substance.,"Holleman[Recueil des Travaux Chimiques des Pays-Bas,?1898, vol. 17, p. 249,257]"
,,,,,,,Full Text
,,,,,,,Details
4.55,in solution,11,CHCl3,,,,"Oechsner de Coninck[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1894, vol. 118, p. 471,472, 539][Annales de Chimie (Cachan, France),?1895, vol. <7> 4, p. 543]"
,,,,,,,Full Text
,,,,,,,Details
6.85,in solution,20.5,H2O,,,,"Oechsner de Coninck[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1894, vol. 118, p. 471,472, 539][Annales de Chimie (Cachan, France),?1895, vol. <7> 4, p. 543]"
,,,,,,,Full Text
,,,,,,,Details
215.799,in solution,11,diethyl ether,,,,"Oechsner de Coninck[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1894, vol. 118, p. 471,472, 539][Annales de Chimie (Cachan, France),?1895, vol. <7> 4, p. 543]"
,,,,,,,Full Text
,,,,,,,Details
281.699,in solution,10.8,ethanol,,,,"Oechsner de Coninck[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1894, vol. 118, p. 471,472, 539][Annales de Chimie (Cachan, France),?1895, vol. <7> 4, p. 543]"
,,,,,,,Full Text
,,,,,,,Details
415.069,in solution,9.7,acetone,,,,"Oechsner de Coninck[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1894, vol. 118, p. 471,472, 539][Annales de Chimie (Cachan, France),?1895, vol. <7> 4, p. 543]"
,,,,,,,Full Text
,,,,,,,Details
427.249,in solution,10.3,methanol,,,,"Oechsner de Coninck[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1894, vol. 118, p. 471,472, 539][Annales de Chimie (Cachan, France),?1895, vol. <7> 4, p. 543]"
,,,,,,,Full Text
,,,,,,,Details
,,16.5,H2O,,,0.611 part(s) of substance.dissolves in:100 parts of solvent.,"Beilstein;?Kuhlberg[Justus Liebigs Annalen der Chemie,?1872, vol. 163, p. 126]"
,,,,,,,Full Text
,,,,,,,Details
