"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,35.16,acetone,,,Solubility: 6.570 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,40,acetone,,,Solubility: 6.855 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,45.04,acetone,,,Solubility: 7.173 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,15.01,dioxane,,,Solubility: 7.583 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,20.12,dioxane,,,Solubility: 8.682 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,25.15,dioxane,,,Solubility: 9.705 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,30.13,dioxane,,,Solubility: 10.66 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,35.1,dioxane,,,Solubility: 11.56 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,40.04,dioxane,,,Solubility: 12.40 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,45.05,dioxane,,,Solubility: 13.19 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,50.13,dioxane,,,Solubility: 13.93 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,55.03,dioxane,,,Solubility: 14.59 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,60.02,dioxane,,,Solubility: 15.21 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,65.06,dioxane,,,Solubility: 15.78 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,70,dioxane,,,Solubility: 16.27 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,75.07,dioxane,,,Solubility: 16.73 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,80.16,dioxane,,,Solubility: 17.12 molpercent,"Wang, Shui;?Li, Qun-Sheng;?Lin, Xiu Zhuan;?Wang, Hai Rui;?Liu, Liang[Journal of Chemical and Engineering Data,?2007, vol. 52, # 3, p. 876 - 877]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,11.99,H2O,,,Solubility: 0.07741 molpercent,"Zhao, Hong-Kun;?Li, Rong-Rong;?Ji, Hai-Zhe;?Zhang, Dao-Sen;?Tang, Cao;?Yang, Liu-Qing[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 2072 - 2073]"
,,,,,,,Full Text
,,,,,,,Cited 19 timesDetailsAbstract
,in solution,18.99,H2O,,,Solubility: 0.09836 molpercent,"Zhao, Hong-Kun;?Li, Rong-Rong;?Ji, Hai-Zhe;?Zhang, Dao-Sen;?Tang, Cao;?Yang, Liu-Qing[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 2072 - 2073]"
,,,,,,,Full Text
,,,,,,,Cited 19 timesDetailsAbstract
,in solution,24.99,H2O,,,Solubility: 0.1412 molpercent,"Zhao, Hong-Kun;?Li, Rong-Rong;?Ji, Hai-Zhe;?Zhang, Dao-Sen;?Tang, Cao;?Yang, Liu-Qing[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 2072 - 2073]"
,,,,,,,Full Text
,,,,,,,Cited 19 timesDetailsAbstract
,in solution,32.99,H2O,,,Solubility: 0.1889 molpercent,"Zhao, Hong-Kun;?Li, Rong-Rong;?Ji, Hai-Zhe;?Zhang, Dao-Sen;?Tang, Cao;?Yang, Liu-Qing[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 2072 - 2073]"
,,,,,,,Full Text
,,,,,,,Cited 19 timesDetailsAbstract
,in solution,39.99,H2O,,,Solubility: 0.2604 molpercent,"Zhao, Hong-Kun;?Li, Rong-Rong;?Ji, Hai-Zhe;?Zhang, Dao-Sen;?Tang, Cao;?Yang, Liu-Qing[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 2072 - 2073]"
,,,,,,,Full Text
,,,,,,,Cited 19 timesDetailsAbstract
,in solution,46.99,H2O,,,Solubility: 0.3525 molpercent,"Zhao, Hong-Kun;?Li, Rong-Rong;?Ji, Hai-Zhe;?Zhang, Dao-Sen;?Tang, Cao;?Yang, Liu-Qing[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 2072 - 2073]"
,,,,,,,Full Text
,,,,,,,Cited 19 timesDetailsAbstract
,in solution,53.99,H2O,,,Solubility: 0.4674 molpercent,"Zhao, Hong-Kun;?Li, Rong-Rong;?Ji, Hai-Zhe;?Zhang, Dao-Sen;?Tang, Cao;?Yang, Liu-Qing[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 2072 - 2073]"
,,,,,,,Full Text
,,,,,,,Cited 19 timesDetailsAbstract
,in solution,59.99,H2O,,,Solubility: 0.5809 molpercent,"Zhao, Hong-Kun;?Li, Rong-Rong;?Ji, Hai-Zhe;?Zhang, Dao-Sen;?Tang, Cao;?Yang, Liu-Qing[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 2072 - 2073]"
,,,,,,,Full Text
,,,,,,,Cited 19 timesDetailsAbstract
,in solution,65.99,H2O,,,Solubility: 0.7130 molpercent,"Zhao, Hong-Kun;?Li, Rong-Rong;?Ji, Hai-Zhe;?Zhang, Dao-Sen;?Tang, Cao;?Yang, Liu-Qing[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 2072 - 2073]"
,,,,,,,Full Text
,,,,,,,Cited 19 timesDetailsAbstract
,in solution,70.99,H2O,,,Solubility: 0.8473 molpercent,"Zhao, Hong-Kun;?Li, Rong-Rong;?Ji, Hai-Zhe;?Zhang, Dao-Sen;?Tang, Cao;?Yang, Liu-Qing[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 2072 - 2073]"
,,,,,,,Full Text
,,,,,,,Cited 19 timesDetailsAbstract
,in solution,74.99,H2O,,,Solubility: 0.9555 molpercent,"Zhao, Hong-Kun;?Li, Rong-Rong;?Ji, Hai-Zhe;?Zhang, Dao-Sen;?Tang, Cao;?Yang, Liu-Qing[Journal of Chemical and Engineering Data,?2007, vol. 52, # 5, p. 2072 - 2073]"
,,,,,,,Full Text
,,,,,,,Cited 19 timesDetailsAbstract
,,25,H2O,,,Solubility :2.048 percent.,"Huisinga[Recueil des Travaux Chimiques des Pays-Bas,?1908, vol. 27, p. 277]"
,,,,,,,Full Text
,,,,,,,Details
,,26,acetic acid,,,7.5 part(s) of substance.dissolves in:100 parts of solvent.,"de Aguiar[Chemische Berichte,?1872, vol. 5, p. 903]"
,,,,,,,Full Text
,,,,,,,Details
