"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,49.99,ethanol,,,Solubility: 0.17 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,54.99,propan-1-ol,,,Solubility: 0.17 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,54.99,benzene,,,Solubility: 0.172 weight percent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,14.99,dichloromethane,,,Solubility: 0.18 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,34.99,ethyl acetate,,,Solubility: 0.18 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,54.99,toluene,,,Solubility: 0.185 weight percent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,19.99,propan-1-ol,,,Solubility: 0.187 weight percent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,19.99,acetone,,,Solubility: 0.19 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,19.99,dichloromethane,,,Solubility: 0.20 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,59.99,benzene,,,Solubility: 0.201 weight percent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,54.99,ethanol,,,Solubility: 0.21 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,59.99,toluene,,,Solubility: 0.214 weight percent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,24.99,dichloromethane,,,Solubility: 0.22 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,39.99,ethyl acetate,,,Solubility: 0.22 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,59.99,propan-1-ol,,,Solubility: 0.23 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,29.99,dichloromethane,,,Solubility: 0.24 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,19.99,ethanol,,,Solubility: 0.248 weight percent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,24.99,acetone,,,Solubility: 0.26 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,34.99,dichloromethane,,,Solubility: 0.27 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,59.99,ethanol,,,Solubility: 0.27 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,24.99,"1,4-dioxane",,,Solubility: 0.28 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,44.99,ethyl acetate,,,Solubility: 0.28 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,29.99,"1,4-dioxane",,,Solubility: 0.29 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,64.99,propan-1-ol,,,Solubility: 0.29 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,34.99,"1,4-dioxane",,,Solubility: 0.31 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,19.99,chloroform,,,Solubility: 0.32 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,24.99,chloroform,,,Solubility: 0.33 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,29.99,acetone,,,Solubility: 0.33 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,39.99,"1,4-dioxane",,,Solubility: 0.33 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,24.99,ethanol,,,Solubility: 0.331 weight percent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,44.99,"1,4-dioxane",,,Solubility: 0.34 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,49.99,ethyl acetate,,,Solubility: 0.34 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,29.99,chloroform,,,Solubility: 0.35 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,29.99,propan-1-ol,,,Solubility: 0.352 weight percent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,49.99,"1,4-dioxane",,,Solubility: 0.36 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,64.99,ethanol,,,Solubility: 0.36 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,34.99,chloroform,,,Solubility: 0.37 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,69.99,propan-1-ol,,,Solubility: 0.37 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,54.99,"1,4-dioxane",,,Solubility: 0.38 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,39.99,chloroform,,,Solubility: 0.40 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,59.99,"1,4-dioxane",,,Solubility: 0.40 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,64.99,"1,4-dioxane",,,Solubility: 0.41 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,44.99,chloroform,,,Solubility: 0.42 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,34.99,acetone,,,Solubility: 0.43 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,54.99,ethyl acetate,,,Solubility: 0.43 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in pure solvent,49.99,chloroform,,,Solubility: 0.44 molpercent,"Han, Feng;?Pei, Liangjun;?Xue, Fengfeng;?Li, Dong[Journal of Solution Chemistry,?2016, vol. 45, # 8, p. 1146 - 1157]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
