"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Cited 3 timesDetailsAbstract
,,24.99,"N,N-dimethyl-formamide",,,Solubility: 22.95 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,29.99,"N,N-dimethyl-formamide",,,Solubility: 25.45 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,34.99,"N,N-dimethyl-formamide",,,Solubility: 26.52 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,39.99,"N,N-dimethyl-formamide",,,Solubility: 27.89 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,34.99,formamide,,,Solubility: 3.130 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,,39.99,formamide,,,Solubility: 3.589 mol/1000mol,"Li, Jun;?Yan, Xiaoyang;?Li, Xin;?Chen, Wei;?Wang, Ting;?Hao, Hongxun;?Wang, Na;?Huang, Xin[Journal of Chemical and Engineering Data,?2023, vol. 68, # 6, p. 1460 - 1475]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
,in pure solvent,,,,,,"Bevan, Christopher D.;?Lloyd, Richard S.[Analytical Chemistry,?2000, vol. 72, # 8, p. 1781 - 1787]"
,,,,,,,Full Text
,,,,,,,Cited 312 timesDetailsAbstract
