"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,4.88,tetrahydrofuran,,,Solubility: 6.994 molpercent,"Li, Qun-Sheng;?Li, Zhao;?Wang, Shui[Journal of Chemical and Engineering Data,?2007, vol. 52, # 1, p. 151 - 153]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,9.77,tetrahydrofuran,,,Solubility: 8.228 molpercent,"Li, Qun-Sheng;?Li, Zhao;?Wang, Shui[Journal of Chemical and Engineering Data,?2007, vol. 52, # 1, p. 151 - 153]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,15.17,tetrahydrofuran,,,Solubility: 9.597 molpercent,"Li, Qun-Sheng;?Li, Zhao;?Wang, Shui[Journal of Chemical and Engineering Data,?2007, vol. 52, # 1, p. 151 - 153]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,20.12,tetrahydrofuran,,,Solubility: 10.93 molpercent,"Li, Qun-Sheng;?Li, Zhao;?Wang, Shui[Journal of Chemical and Engineering Data,?2007, vol. 52, # 1, p. 151 - 153]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,25.08,tetrahydrofuran,,,Solubility: 12.42 molpercent,"Li, Qun-Sheng;?Li, Zhao;?Wang, Shui[Journal of Chemical and Engineering Data,?2007, vol. 52, # 1, p. 151 - 153]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,29.78,tetrahydrofuran,,,Solubility: 14.02 molpercent,"Li, Qun-Sheng;?Li, Zhao;?Wang, Shui[Journal of Chemical and Engineering Data,?2007, vol. 52, # 1, p. 151 - 153]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,35.18,tetrahydrofuran,,,Solubility: 16.19 molpercent,"Li, Qun-Sheng;?Li, Zhao;?Wang, Shui[Journal of Chemical and Engineering Data,?2007, vol. 52, # 1, p. 151 - 153]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,40.36,tetrahydrofuran,,,Solubility: 18.68 molpercent,"Li, Qun-Sheng;?Li, Zhao;?Wang, Shui[Journal of Chemical and Engineering Data,?2007, vol. 52, # 1, p. 151 - 153]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
