"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,39.94,ethanol,,,Solubility: 4.556 molpercent,"Shao, Xian-Zhao;?Wang, Li-Sheng;?Yan, Guo-Qing;?Yu, Guo-Min[Journal of Chemical and Engineering Data,?2013, vol. 58, # 3, p. 598 - 604]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,55.02,isopropyl alcohol,,,Solubility: 4.653 molpercent,"Shao, Xian-Zhao;?Wang, Li-Sheng;?Yan, Guo-Qing;?Yu, Guo-Min[Journal of Chemical and Engineering Data,?2013, vol. 58, # 3, p. 598 - 604]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,34.97,propan-1-ol,,,Solubility: 5.171 molpercent,"Shao, Xian-Zhao;?Wang, Li-Sheng;?Yan, Guo-Qing;?Yu, Guo-Min[Journal of Chemical and Engineering Data,?2013, vol. 58, # 3, p. 598 - 604]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,24.95,methanol,,,Solubility: 5.267 molpercent,"Shao, Xian-Zhao;?Wang, Li-Sheng;?Yan, Guo-Qing;?Yu, Guo-Min[Journal of Chemical and Engineering Data,?2013, vol. 58, # 3, p. 598 - 604]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,44.92,ethanol,,,Solubility: 5.867 molpercent,"Shao, Xian-Zhao;?Wang, Li-Sheng;?Yan, Guo-Qing;?Yu, Guo-Min[Journal of Chemical and Engineering Data,?2013, vol. 58, # 3, p. 598 - 604]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,39.96,propan-1-ol,,,Solubility: 6.198 molpercent,"Shao, Xian-Zhao;?Wang, Li-Sheng;?Yan, Guo-Qing;?Yu, Guo-Min[Journal of Chemical and Engineering Data,?2013, vol. 58, # 3, p. 598 - 604]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,29.99,methanol,,,Solubility: 7.018 molpercent,"Shao, Xian-Zhao;?Wang, Li-Sheng;?Yan, Guo-Qing;?Yu, Guo-Min[Journal of Chemical and Engineering Data,?2013, vol. 58, # 3, p. 598 - 604]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,49.95,ethanol,,,Solubility: 7.185 molpercent,"Shao, Xian-Zhao;?Wang, Li-Sheng;?Yan, Guo-Qing;?Yu, Guo-Min[Journal of Chemical and Engineering Data,?2013, vol. 58, # 3, p. 598 - 604]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,45,propan-1-ol,,,Solubility: 7.312 molpercent,"Shao, Xian-Zhao;?Wang, Li-Sheng;?Yan, Guo-Qing;?Yu, Guo-Min[Journal of Chemical and Engineering Data,?2013, vol. 58, # 3, p. 598 - 604]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,50.05,propan-1-ol,,,Solubility: 8.659 molpercent,"Shao, Xian-Zhao;?Wang, Li-Sheng;?Yan, Guo-Qing;?Yu, Guo-Min[Journal of Chemical and Engineering Data,?2013, vol. 58, # 3, p. 598 - 604]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,35.02,methanol,,,Solubility: 9.102 molpercent,"Shao, Xian-Zhao;?Wang, Li-Sheng;?Yan, Guo-Qing;?Yu, Guo-Min[Journal of Chemical and Engineering Data,?2013, vol. 58, # 3, p. 598 - 604]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in solution,55,ethanol,,,Solubility: 9.188 molpercent,"Shao, Xian-Zhao;?Wang, Li-Sheng;?Yan, Guo-Qing;?Yu, Guo-Min[Journal of Chemical and Engineering Data,?2013, vol. 58, # 3, p. 598 - 604]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
