"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,43.79,acetonitrile,,,Solubility: 0.007 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,46.99,acetonitrile,,,Solubility: 0.0078 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,52.29,acetonitrile,,,Solubility: 0.0095 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,55.39,acetonitrile,,,Solubility: 0.0107 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,58.89,acetonitrile,,,Solubility: 0.0119 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,65.49,acetonitrile,,,Solubility: 0.0146 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,68.49,acetonitrile,,,Solubility: 0.0165 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,74.09,acetonitrile,,,Solubility: 0.0198 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in pure solvent,76.99,acetonitrile,,,Solubility: 0.0217 molpercent,"Li, Yanxun;?Xu, Li;?Yao, Xinding;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 1, p. 158 - 160]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,16.29 - 83.09,"N,N-dimethyl-formamide",,,Solubility: 2.08 - 10 molpercent,"Li, Yanxun;?Yao, Xinding;?Xu, Li;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 2, p. 358 - 360]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,16.19 - 82.79,dimethyl sulfoxide,,,Solubility: 1.16 - 7.68 molpercent,"Li, Yanxun;?Yao, Xinding;?Xu, Li;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 2, p. 358 - 360]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,14.49 - 80.49,"1,4-dioxane",,,Solubility: 1.22 - 7.59 molpercent,"Li, Yanxun;?Yao, Xinding;?Xu, Li;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 2, p. 358 - 360]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,16.59 - 72.09,butanone,,,Solubility: 0.86 - 4.32 molpercent,"Li, Yanxun;?Yao, Xinding;?Xu, Li;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 2, p. 358 - 360]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,11.99 - 81.89,cyclohexanone,,,Solubility: 1.29 - 8.23 molpercent,"Li, Yanxun;?Yao, Xinding;?Xu, Li;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 2, p. 358 - 360]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,17.89 - 81.29,toluene,,,Solubility: 0.21 - 2.76 molpercent,"Li, Yanxun;?Yao, Xinding;?Xu, Li;?Luo, Tingliang;?Liu, Guoji[Journal of Chemical and Engineering Data,?2011, vol. 56, # 2, p. 358 - 360]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
