"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,70,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.047 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,74.99,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.051 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,80.18,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.053 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,84.9,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.056 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,90.19,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.061 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,95.1,"2-ethoxy-ethanol, water",2-ethoxyethanol (40.12 weight percent); water (59.88 weight percent),,Solubility: 0.063 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,26.69,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.119 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,30.3,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.131 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,34.98,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.147 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,40.49,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.165 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,45.21,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.191 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,50.09,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.214 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,55.07,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.237 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,60.38,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.269 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,64.99,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.298 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,70,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.339 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,74.99,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.373 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,80.68,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.415 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,85.19,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.461 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,90.1,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.501 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,95.19,"2-ethoxy-ethanol, water",2-ethoxyethanol (60.32 weight percent); water (39.68 weight percent),,Solubility: 0.547 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,25.09,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 0.519 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,30.2,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 0.571 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,34.89,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 0.659 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,40.28,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 0.699 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,45.39,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 0.795 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,50,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 0.858 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,54.99,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 0.951 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,60.38,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 1.068 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,65.69,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 1.153 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,70.01,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 1.251 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,74.97,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 1.351 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,80.19,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 1.477 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,84.9,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 1.548 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,90.18,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 1.735 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,95.09,"2-ethoxy-ethanol, water",2-ethoxyethanol (80.43 weight percent); water (19.57 weight percent),,Solubility: 1.831 molpercent,"Guo, Xiu-Zhi;?Wang, Li-Sheng;?Tian, Na-Na[Journal of Chemical and Engineering Data,?2010, vol. 55, # 4, p. 1745 - 1749]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
